[ 2012-10-03T00:01:07+08:00 ] /xxx2/index.php/Room/index/ | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001168s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run CheckRoute Behavior [ RunTime:0.001756s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --END-- [ RunTime:0.001911s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001367s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001476s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined index: id ShowAction.class.php 第 32 行.
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run LocationTemplate Behavior [ RunTime:0.004650s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --END-- [ RunTime:0.004789s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined variable: content_list b6c27305877664492e2dc85072d532a8.php 第 30 行.
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run ParseTemplate Behavior [ RunTime:0.020723s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020867s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run ContentReplace Behavior [ RunTime:0.001191s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run TokenBuild Behavior [ RunTime:0.000877s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003147s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowRuntime Behavior [ RunTime:0.001360s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006979s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --START--
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowPageTrace Behavior [ RunTime:0.001243s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --END-- [ RunTime:0.001380s ]
[ 2012-10-03T21:24:18+08:00 ] /xxx2/index.php/Show/resources/images/closelabel.gif | ERR: (ThinkException) 非法操作resources
[ 2012-10-03T21:32:08+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:32:08+08:00 ] /xxx2/index.php/Show/index | INFO: Run CheckRoute Behavior [ RunTime:0.001581s ]
[ 2012-10-03T21:32:08+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001718s ]
[ 2012-10-03T21:32:08+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:32:08+08:00 ] /xxx2/index.php/Show/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001523s ]
[ 2012-10-03T21:32:08+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001627s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.003922s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`f_cata`,`s_cata`,`isf`,`f_id`,`p_id` FROM `think_catalog`  [ RunTime:0.000512s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.003978s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.000612s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.003940s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.002508s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001696s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001855s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | NOTIC: [8] Undefined variable: count 4114fbf5f7e547e5b806b05cdf8d53ce.php 第 54 行.
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Run ParseTemplate Behavior [ RunTime:0.025874s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.026042s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Run ContentReplace Behavior [ RunTime:0.000861s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Run TokenBuild Behavior [ RunTime:0.000751s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000514s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000874s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003244s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000817s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.000908s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run CheckRoute Behavior [ RunTime:0.001689s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --END-- [ RunTime:0.001836s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001189s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001300s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined index: id ShowAction.class.php 第 32 行.
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run LocationTemplate Behavior [ RunTime:0.001391s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --END-- [ RunTime:0.001504s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined variable: content_list b6c27305877664492e2dc85072d532a8.php 第 30 行.
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run ParseTemplate Behavior [ RunTime:0.036046s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --END-- [ RunTime:0.036153s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run ContentReplace Behavior [ RunTime:0.000822s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run TokenBuild Behavior [ RunTime:0.002754s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000585s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowRuntime Behavior [ RunTime:0.001783s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --END-- [ RunTime:0.006258s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --START--
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowPageTrace Behavior [ RunTime:0.001172s ]
[ 2012-10-03T21:32:09+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --END-- [ RunTime:0.001289s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run CheckRoute Behavior [ RunTime:0.001758s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001906s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001656s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001798s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.002944s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`f_cata`,`s_cata`,`isf`,`f_id`,`p_id` FROM `think_catalog`  [ RunTime:0.003135s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.003728s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.002139s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002763s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.004515s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run LocationTemplate Behavior [ RunTime:0.000967s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001111s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | NOTIC: [8] Undefined variable: count 4114fbf5f7e547e5b806b05cdf8d53ce.php 第 54 行.
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run ParseTemplate Behavior [ RunTime:0.031861s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.031983s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run ContentReplace Behavior [ RunTime:0.000954s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run TokenBuild Behavior [ RunTime:0.000688s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000399s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000873s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003235s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.000978s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001090s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run CheckRoute Behavior [ RunTime:0.002855s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --END-- [ RunTime:0.003018s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002506s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002628s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined index: id ShowAction.class.php 第 32 行.
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run LocationTemplate Behavior [ RunTime:0.000802s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --END-- [ RunTime:0.000918s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined variable: content_list b6c27305877664492e2dc85072d532a8.php 第 30 行.
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run ParseTemplate Behavior [ RunTime:0.047311s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --END-- [ RunTime:0.047417s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run ContentReplace Behavior [ RunTime:0.002097s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run TokenBuild Behavior [ RunTime:0.000800s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000463s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowRuntime Behavior [ RunTime:0.000926s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004627s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --START--
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowPageTrace Behavior [ RunTime:0.000952s ]
[ 2012-10-03T21:32:15+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --END-- [ RunTime:0.001065s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run CheckRoute Behavior [ RunTime:0.001672s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --END-- [ RunTime:0.001818s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001064s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001160s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.003048s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`f_cata`,`s_cata`,`isf`,`f_id`,`p_id` FROM `think_catalog`  [ RunTime:0.002526s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.003092s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.000401s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.003888s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.002694s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run LocationTemplate Behavior [ RunTime:0.001444s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_template ] --END-- [ RunTime:0.001589s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | NOTIC: [8] Undefined variable: count 4114fbf5f7e547e5b806b05cdf8d53ce.php 第 54 行.
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run ParseTemplate Behavior [ RunTime:0.025028s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.025137s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run ContentReplace Behavior [ RunTime:0.001642s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run TokenBuild Behavior [ RunTime:0.000857s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000547s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowRuntime Behavior [ RunTime:0.000920s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004311s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001088s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001192s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run CheckRoute Behavior [ RunTime:0.001720s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ route_check ] --END-- [ RunTime:0.001870s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001143s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001245s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined index: id ShowAction.class.php 第 32 行.
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run LocationTemplate Behavior [ RunTime:0.001504s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_template ] --END-- [ RunTime:0.001629s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | NOTIC: [8] Undefined variable: content_list b6c27305877664492e2dc85072d532a8.php 第 30 行.
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run ParseTemplate Behavior [ RunTime:0.020867s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_parse ] --END-- [ RunTime:0.020992s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run ContentReplace Behavior [ RunTime:0.000858s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run TokenBuild Behavior [ RunTime:0.000751s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000562s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowRuntime Behavior [ RunTime:0.000916s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004526s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --START--
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Run ShowPageTrace Behavior [ RunTime:0.004716s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/show | INFO: Tag[ view_end ] --END-- [ RunTime:0.004909s ]
[ 2012-10-03T21:34:05+08:00 ] /xxx2/index.php/Show/resources/images/closelabel.gif | ERR: (ThinkException) 非法操作resources
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ route_check ] --START--
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Run CheckRoute Behavior [ RunTime:0.001771s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001909s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001015s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001109s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | SQL: SHOW COLUMNS FROM `think_cata` [ RunTime:0.115541s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | SQL: SELECT `title`,`content`,`user`,`dt` FROM `think_cata` WHERE Catalog='人员'  [ RunTime:0.083062s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ view_template ] --START--
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Run LocationTemplate Behavior [ RunTime:0.001390s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ view_template ] --END-- [ RunTime:0.001494s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Run ParseTemplate Behavior [ RunTime:0.013474s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013603s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Run ContentReplace Behavior [ RunTime:0.001327s ]
[ 2012-10-03T21:35:10+08:00 ] /xxx2/index.php/Show/show/id/%E4%BA%BA%E5%91%98 | INFO: Run TokenBuild Behavior [ RunTime:0.000877s ]
